filepath,label,label_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
dataset\D\0043.png,D,1,0.0,0.21638137102127075,0.42301952838897705,0.51579350233078,0.48688048124313354,0.4244450330734253,0.5477412343025208,0.4918963611125946,0.41577181220054626,0.2933270037174225,0.391953706741333,0.34705278277397156,0.29365742206573486,0.15627992153167725,0.2132866084575653,0.1819600611925125,0.14669181406497955,0.02445380575954914,0.045240674167871475,0.046212680637836456,0.03127385675907135,0.0,-0.2536025047302246,-0.36257094144821167,-0.4172246754169464,-0.47466787695884705,0.06656131148338318,0.2825563848018646,0.08303225040435791,-0.12241306155920029,0.2138558328151703,0.4535340964794159,0.18018099665641785,-0.015579933300614357,0.303315669298172,0.5253321528434753,0.24011676013469696,0.03819017484784126,0.3523358106613159,0.5225136280059814,0.33509621024131775,0.17342816293239594,0.0,-0.12889884412288666,-0.22280076146125793,-0.31125596165657043,-0.3884981572628021,-0.19296017289161682,-0.3711716830730438,-0.4900037944316864,-0.5582995414733887,-0.21096627414226532,-0.38955992460250854,-0.45641300082206726,-0.49012306332588196,-0.24918398261070251,-0.41144150495529175,-0.44211456179618835,-0.44035783410072327,-0.299655556678772,-0.41563183069229126,-0.440324604511261,-0.44588950276374817
dataset\D\0044.png,D,1,0.0,0.16544531285762787,0.3395189046859741,0.40401721000671387,0.3925894498825073,0.3098897337913513,0.4197523891925812,0.3503030240535736,0.2536557614803314,0.14961573481559753,0.26129060983657837,0.20229139924049377,0.15013648569583893,-0.0012471218360587955,0.06870392709970474,0.03008006513118744,0.00240059825591743,-0.13680684566497803,-0.11770462244749069,-0.12494184076786041,-0.13851699233055115,0.0,-0.23468807339668274,-0.35764625668525696,-0.44487863779067993,-0.5536735653877258,-0.0018652325961738825,0.15842361748218536,-0.03017866425216198,-0.20816802978515625,0.12797492742538452,0.3704182505607605,0.1145172044634819,-0.05953235551714897,0.21167081594467163,0.44632643461227417,0.17686165869235992,-0.007015989627689123,0.24844060838222504,0.4251340329647064,0.2537749409675598,0.11446641385555267,0.0,-0.1331212818622589,-0.23335453867912292,-0.3283631205558777,-0.4143039584159851,-0.2124936282634735,-0.3908707797527313,-0.501949667930603,-0.5643757581710815,-0.23562641441822052,-0.4062671959400177,-0.4617621898651123,-0.49118030071258545,-0.27910444140434265,-0.4428649842739105,-0.4579342007637024,-0.4489935636520386,-0.3344477415084839,-0.45853206515312195,-0.47418901324272156,-0.4740059971809387
dataset\D\0045.png,D,1,0.0,-0.3180919885635376,-0.5388532876968384,-0.48631271719932556,-0.3451615273952484,-0.41130682826042175,-0.4696979522705078,-0.3984251320362091,-0.2593146860599518,-0.12697555124759674,-0.19507330656051636,-0.1986015886068344,-0.21938279271125793,0.1150665208697319,0.0464155413210392,-0.0133384820073843,-0.07229746133089066,0.3149997591972351,0.25409477949142456,0.17428123950958252,0.10788598656654358,0.0,-0.031233273446559906,-0.11582081764936447,-0.3083687126636505,-0.4660817086696625,-0.4500707685947418,-0.3537304401397705,-0.31550443172454834,-0.3436149060726166,-0.4687218964099884,0.14093248546123505,0.20684853196144104,0.06435550004243851,-0.36917656660079956,0.21483191847801208,0.3451533913612366,0.28377294540405273,-0.22827330231666565,0.2630290985107422,0.4533752501010895,0.5312780737876892,0.0,-0.22116561233997345,-0.39678242802619934,-0.5637579560279846,-0.7173564434051514,-0.36791566014289856,-0.6465221047401428,-0.8048666715621948,-0.8782761096954346,-0.38362765312194824,-0.6336432099342346,-0.6897851228713989,-0.6992388963699341,-0.42583638429641724,-0.6680762767791748,-0.6301939487457275,-0.5640096664428711,-0.4935237169265747,-0.6836256980895996,-0.6566554307937622,-0.596601665019989
dataset\D\0046.png,D,1,0.0,0.037204183638095856,0.06488564610481262,0.0003951942198909819,-0.07118525356054306,0.13417784869670868,0.05465817451477051,-0.05820230022072792,-0.12461531907320023,0.02162887156009674,-0.05857030674815178,-0.15396125614643097,-0.20546545088291168,-0.0904577225446701,-0.18025419116020203,-0.2612466812133789,-0.28986242413520813,-0.18430285155773163,-0.2661123275756836,-0.3297007083892822,-0.3509911000728607,0.0,-0.23285774886608124,-0.4817934036254883,-0.7037379741668701,-0.861968457698822,-0.19274680316448212,-0.32128551602363586,-0.5014634132385254,-0.6144399642944336,-0.030595410615205765,-0.16134682297706604,-0.3870149552822113,-0.524081289768219,0.07765304297208786,-0.07177522778511047,-0.29375162720680237,-0.43394070863723755,0.13803152740001678,0.0279997531324625,-0.13527663052082062,-0.2596426010131836,0.0,-0.16717348992824554,-0.3190261125564575,-0.44925978779792786,-0.5830677151679993,-0.36774882674217224,-0.534924328327179,-0.6322071552276611,-0.6904687881469727,-0.36783063411712646,-0.5486655235290527,-0.6100664138793945,-0.6436131000518799,-0.37211617827415466,-0.539079487323761,-0.5521947145462036,-0.5446717739105225,-0.3867345154285431,-0.5013979077339172,-0.49971210956573486,-0.4911743104457855
dataset\D\0047.png,D,1,0.0,0.06898076087236404,0.1666279137134552,0.15821753442287445,0.13016653060913086,0.3043488562107086,0.2959292531013489,0.16667701303958893,0.08137630671262741,0.19443973898887634,0.19990161061286926,0.08453738689422607,0.012262155301868916,0.07137095928192139,0.04874603822827339,-0.051041919738054276,-0.09266994893550873,-0.039748892188072205,-0.06264100223779678,-0.12272630631923676,-0.14112281799316406,0.0,-0.15227344632148743,-0.30770018696784973,-0.4952782690525055,-0.6582633852958679,0.05139319598674774,-0.04191833734512329,-0.2249969244003296,-0.3571850061416626,0.2056853026151657,0.1474689096212387,-0.08275257050991058,-0.23146803677082062,0.2959742546081543,0.22626087069511414,-0.029231663793325424,-0.18922194838523865,0.3417365849018097,0.29199808835983276,0.1083509624004364,-0.00862561259418726,0.0,-0.2032736837863922,-0.384663850069046,-0.5414698719978333,-0.6973102688789368,-0.42340466380119324,-0.6445357799530029,-0.7633996605873108,-0.8244004845619202,-0.4174087345600128,-0.667834460735321,-0.7384488582611084,-0.7569422125816345,-0.42211589217185974,-0.6464496850967407,-0.6508715152740479,-0.6176590919494629,-0.43955299258232117,-0.5920222401618958,-0.5954209566116333,-0.576405942440033
dataset\D\0048.png,D,1,0.0,0.10456115007400513,0.2753482758998871,0.352138489484787,0.32796114683151245,0.4121207892894745,0.5018467307090759,0.399559885263443,0.3011026084423065,0.32005971670150757,0.4571557343006134,0.34340980648994446,0.24774610996246338,0.20804792642593384,0.29257914423942566,0.19813205301761627,0.12678901851177216,0.08663518726825714,0.17267930507659912,0.13434851169586182,0.0956103503704071,0.0,-0.17244291305541992,-0.27955207228660583,-0.36218011379241943,-0.40370509028434753,0.11033710837364197,0.1882043331861496,0.014220188371837139,-0.1281329244375229,0.27585747838020325,0.42083606123924255,0.1867678016424179,0.03833210840821266,0.38676589727401733,0.49091026186943054,0.24253511428833008,0.07096486538648605,0.46762800216674805,0.5962949395179749,0.44658511877059937,0.3059791028499603,0.0,-0.15120866894721985,-0.26819849014282227,-0.3765971064567566,-0.475436270236969,-0.23748105764389038,-0.4233302175998688,-0.5271969437599182,-0.5813269019126892,-0.252989262342453,-0.46860700845718384,-0.5375396609306335,-0.5527982711791992,-0.2875807285308838,-0.4819413125514984,-0.49646279215812683,-0.4696160852909088,-0.3332698345184326,-0.4611626863479614,-0.46749401092529297,-0.4541168808937073
dataset\D\0049.png,D,1,0.0,-0.22059567272663116,-0.41483616828918457,-0.552368700504303,-0.709469735622406,-0.2861884534358978,-0.33688417077064514,-0.30320653319358826,-0.27837082743644714,-0.06434601545333862,-0.11171827465295792,-0.0847172737121582,-0.08954420685768127,0.11959506571292877,0.07599996775388718,0.08888323605060577,0.06838676333427429,0.2618173360824585,0.2905302345752716,0.2729615569114685,0.2570270001888275,0.0,-0.023301608860492706,0.023800484836101532,0.030473116785287857,0.01777195744216442,-0.0254906564950943,0.5843421816825867,0.5879146456718445,0.41139236092567444,-0.05456749349832535,0.6272434592247009,0.5616157650947571,0.36267414689064026,-0.02502894587814808,0.5471140742301941,0.5205062031745911,0.37229257822036743,0.023403670638799667,0.4663277864456177,0.49148282408714294,0.406555712223053,0.0,-0.09607195109128952,-0.20041543245315552,-0.3013494312763214,-0.3995189070701599,-0.277330607175827,-0.4362230896949768,-0.5298874974250793,-0.587605357170105,-0.31602445244789124,-0.4321433901786804,-0.4447792172431946,-0.47352781891822815,-0.3589022755622864,-0.4646347165107727,-0.41682881116867065,-0.39566144347190857,-0.4133951961994171,-0.49016305804252625,-0.4567437469959259,-0.43717172741889954
dataset\D\0050.png,D,1,0.0,0.21053315699100494,0.4692233204841614,0.6304465532302856,0.7082861065864563,0.521757185459137,0.48531660437583923,0.3625968396663666,0.2934802770614624,0.2879711091518402,0.2569221258163452,0.17303858697414398,0.14241112768650055,0.06222887709736824,0.02616996131837368,-0.021288009360432625,-0.01965351030230522,-0.1362786591053009,-0.17002621293067932,-0.17811055481433868,-0.14024148881435394,0.0,-0.12941545248031616,-0.14951398968696594,-0.1671718806028366,-0.17796820402145386,0.580428421497345,0.5631352663040161,0.22846858203411102,-0.013967695645987988,0.7316370010375977,0.7771228551864624,0.33843982219696045,0.06884491443634033,0.7748938202857971,0.7734947204589844,0.3722928464412689,0.11506247520446777,0.7452729940414429,0.8220317959785461,0.5523242354393005,0.3342820703983307,0.0,-0.25347763299942017,-0.43197810649871826,-0.5879274606704712,-0.7260577082633972,-0.33222952485084534,-0.611901044845581,-0.7921270132064819,-0.8903146386146545,-0.33603379130363464,-0.6331411600112915,-0.737549901008606,-0.7697781324386597,-0.37238365411758423,-0.6691067218780518,-0.6895086169242859,-0.6466349363327026,-0.42640647292137146,-0.6312697529792786,-0.6327604651451111,-0.5983154773712158
dataset\D\0051.png,D,1,0.0,0.059559497982263565,0.2165594846010208,0.21692205965518951,0.11669091135263443,0.36079496145248413,0.3528101444244385,0.1767241507768631,0.07043346017599106,0.2353467047214508,0.25282198190689087,0.06802484393119812,-0.02111610770225525,0.10850676149129868,0.09030937403440475,-0.05618954077363014,-0.11841798573732376,-0.006933867931365967,-0.02920808270573616,-0.12537577748298645,-0.16212421655654907,0.0,-0.18748672306537628,-0.3500671088695526,-0.45734116435050964,-0.43604332208633423,0.054736629128456116,0.13029971718788147,-0.03658474236726761,-0.1804262101650238,0.27035823464393616,0.37920811772346497,0.12177011370658875,-0.07033378630876541,0.40869152545928955,0.47633689641952515,0.2074158787727356,-0.006348012946546078,0.46994808316230774,0.542658805847168,0.35995322465896606,0.19057594239711761,0.0,-0.22156654298305511,-0.3847605288028717,-0.5230922698974609,-0.6542469263076782,-0.37897855043411255,-0.5868769288063049,-0.6953689455986023,-0.7548555731773376,-0.36781251430511475,-0.6149011254310608,-0.6921586394309998,-0.7144513130187988,-0.37213432788848877,-0.6007313132286072,-0.6135603189468384,-0.5846008658409119,-0.3900790512561798,-0.5398667454719543,-0.5383321046829224,-0.5187669992446899
dataset\D\0052.png,D,1,0.0,0.09785094112157822,0.22025591135025024,0.2353513389825821,0.2082328349351883,0.24646711349487305,0.21897323429584503,0.13330107927322388,0.09287876635789871,0.09823888540267944,0.07830790430307388,0.011148305609822273,-0.01715160720050335,-0.034993451088666916,-0.07697383314371109,-0.134047269821167,-0.14387278258800507,-0.14548376202583313,-0.18459130823612213,-0.22453242540359497,-0.2292771339416504,0.0,-0.1701156497001648,-0.3268418312072754,-0.5395730137825012,-0.7297690510749817,0.06468576192855835,-0.0010484742233529687,-0.2125525027513504,-0.3685908317565918,0.17865437269210815,0.14036348462104797,-0.1163405179977417,-0.30186861753463745,0.24100637435913086,0.15654988586902618,-0.12390709668397903,-0.31770697236061096,0.2702309489250183,0.24992068111896515,0.08391653746366501,-0.049633271992206573,0.0,-0.1786157339811325,-0.3382481038570404,-0.47969287633895874,-0.6210185885429382,-0.3632141947746277,-0.5430735349655151,-0.64066082239151,-0.688879132270813,-0.3528437316417694,-0.5507906675338745,-0.6057858467102051,-0.6188058257102966,-0.3504165709018707,-0.5326856970787048,-0.534850537776947,-0.5028890371322632,-0.35966140031814575,-0.47466015815734863,-0.4655570685863495,-0.4417758584022522
dataset\D\0053.png,D,1,0.0,0.11705192178487778,0.27401819825172424,0.2810119688510895,0.1824806034564972,0.31572577357292175,0.2245926409959793,0.062298353761434555,-0.038952942937612534,0.13586050271987915,0.0363507904112339,-0.08489399403333664,-0.13908791542053223,-0.038593653589487076,-0.1386404186487198,-0.2154216468334198,-0.2394867092370987,-0.18103860318660736,-0.2565079927444458,-0.30950412154197693,-0.3225904405117035,0.0,-0.22736771404743195,-0.42102688550949097,-0.5877982974052429,-0.6468808054924011,0.06721651554107666,-0.044298164546489716,-0.3341212868690491,-0.5279622673988342,0.25773513317108154,0.17496566474437714,-0.1649547964334488,-0.3894595205783844,0.3442007303237915,0.2522847354412079,-0.04756941273808479,-0.26018211245536804,0.3531191945075989,0.32626885175704956,0.15141236782073975,-0.007677907589823008,0.0,-0.22183148562908173,-0.3820635676383972,-0.5179795026779175,-0.646986722946167,-0.3223332464694977,-0.5298793911933899,-0.6700324416160583,-0.7522607445716858,-0.3114803731441498,-0.5240712761878967,-0.6053445935249329,-0.6451082825660706,-0.32169297337532043,-0.5296293497085571,-0.5573546290397644,-0.5450329780578613,-0.3475121855735779,-0.4871431589126587,-0.48976343870162964,-0.47712936997413635
dataset\D\0054.png,D,1,0.0,-0.2566308379173279,-0.3279544413089752,-0.16189025342464447,0.03227151185274124,-0.15202566981315613,-0.09603986889123917,-0.026331206783652306,0.07844479382038116,0.1308087855577469,0.34888795018196106,0.33681851625442505,0.28185924887657166,0.36041146516799927,0.5185314416885376,0.4125228524208069,0.2879810333251953,0.5233612656593323,0.6015079617500305,0.5282654762268066,0.4323066473007202,0.0,-0.08519569039344788,-0.3864343464374542,-0.6483114957809448,-0.7635983824729919,0.21432828903198242,-0.09352047741413116,-0.4311129152774811,-0.6815138459205627,0.23640160262584686,0.0011409138096496463,-0.30744731426239014,-0.529561460018158,0.1539064198732376,-0.13686823844909668,-0.42160141468048096,-0.6271576285362244,0.01840970106422901,-0.18546448647975922,-0.36952412128448486,-0.5165575742721558,0.0,-0.2953443229198456,-0.5225713849067688,-0.6897156834602356,-0.8584229946136475,-0.6499391794204712,-0.8991542458534241,-1.053210735321045,-1.1411595344543457,-0.6003150939941406,-0.851533830165863,-0.9575240612030029,-1.0348353385925293,-0.5493804812431335,-0.7700560092926025,-0.8148581385612488,-0.8300566077232361,-0.5141240954399109,-0.6626906991004944,-0.6607112288475037,-0.6550413966178894
dataset\D\0055.png,D,1,0.0,0.19408062100410461,0.28891173005104065,0.2504933476448059,0.14542046189308167,0.19520309567451477,0.3195963203907013,0.31947967410087585,0.27772679924964905,-0.059605516493320465,-0.08777677267789841,-0.031515154987573624,0.052704814821481705,-0.26007920503616333,-0.32090315222740173,-0.2513355314731598,-0.16121472418308258,-0.4197162091732025,-0.5107519030570984,-0.49958956241607666,-0.4455080032348633,0.0,-0.10805277526378632,-0.22207973897457123,-0.4877452850341797,-0.724365770816803,0.202886700630188,-0.1580677330493927,-0.5216546654701233,-0.7669892907142639,0.2330106794834137,-0.21417507529258728,-0.5190911293029785,-0.675833523273468,0.19727276265621185,-0.22784824669361115,-0.5352979898452759,-0.7121668457984924,0.10745140165090561,-0.13225053250789642,-0.314729243516922,-0.42921146750450134,0.0,-0.15003752708435059,-0.2801060974597931,-0.3841592073440552,-0.49560901522636414,-0.3742963373661041,-0.535904049873352,-0.6422437429428101,-0.709685742855072,-0.37951600551605225,-0.5399636626243591,-0.6293715834617615,-0.6998758316040039,-0.3799716830253601,-0.5255259275436401,-0.5696996450424194,-0.5996453166007996,-0.38634130358695984,-0.4994109869003296,-0.5112099051475525,-0.5184009075164795
dataset\D\0056.png,D,1,0.0,0.22271180152893066,0.40013593435287476,0.39093154668807983,0.25736430287361145,0.1455412656068802,0.07453698664903641,0.02624131180346012,-0.011092104949057102,-0.09237367659807205,-0.15739454329013824,-0.1417658030986786,-0.10930586606264114,-0.2692069411277771,-0.34362661838531494,-0.3256409764289856,-0.27802303433418274,-0.38578709959983826,-0.4539404809474945,-0.4390102028846741,-0.41937172412872314,0.0,-0.28989890217781067,-0.5401686429977417,-0.7509060502052307,-0.8337752223014832,0.02224285900592804,-0.2060929238796234,-0.5124065279960632,-0.740692138671875,0.14823564887046814,-0.180604949593544,-0.5255070924758911,-0.7248011827468872,0.16622476279735565,-0.18444471061229706,-0.4826613664627075,-0.6191754341125488,0.08963476121425629,-0.16296428442001343,-0.39490774273872375,-0.5151326060295105,0.0,-0.23984691500663757,-0.4027304947376251,-0.5371728539466858,-0.6747022867202759,-0.36597225069999695,-0.5900248289108276,-0.7612294554710388,-0.8668347597122192,-0.3513548970222473,-0.5554088354110718,-0.6607286334037781,-0.7392804622650146,-0.3546954095363617,-0.5616452693939209,-0.5980921387672424,-0.603916347026825,-0.37719881534576416,-0.5152506828308105,-0.5158897638320923,-0.5101626515388489
dataset\D\0057.png,D,1,0.0,0.19335654377937317,0.31480467319488525,0.3569434583187103,0.2793653607368469,0.15039899945259094,0.08976220339536667,0.045572031289339066,-0.004190787672996521,-0.06207291781902313,-0.12370692193508148,-0.13617408275604248,-0.1424548327922821,-0.23335380852222443,-0.3296542167663574,-0.33764147758483887,-0.3161681592464447,-0.3776291012763977,-0.486510306596756,-0.5014771223068237,-0.4874641001224518,0.0,-0.35614973306655884,-0.5725215673446655,-0.7091963291168213,-0.7919992208480835,-0.03966658189892769,-0.24181164801120758,-0.5032888650894165,-0.7263091802597046,0.13680049777030945,-0.08944959938526154,-0.42046335339546204,-0.6809511780738831,0.2080007791519165,-0.006219560746103525,-0.33549365401268005,-0.5953689217567444,0.174483522772789,0.031120413914322853,-0.20634731650352478,-0.40411561727523804,0.0,-0.1735496073961258,-0.28648659586906433,-0.3841117322444916,-0.4857979416847229,-0.2747232913970947,-0.48032018542289734,-0.6438392996788025,-0.7463468313217163,-0.28994184732437134,-0.4829964339733124,-0.5900208950042725,-0.6726396679878235,-0.3214928209781647,-0.5280339121818542,-0.584092915058136,-0.6071349382400513,-0.3676755726337433,-0.5300244688987732,-0.5582013726234436,-0.571429967880249
dataset\D\0058.png,D,1,0.0,0.0656660720705986,0.1286640614271164,0.09823980182409286,0.03141702711582184,0.10338789224624634,0.05358859524130821,-0.059489231556653976,-0.1235792264342308,-0.032092075794935226,-0.1126360073685646,-0.21422135829925537,-0.24247077107429504,-0.14924868941307068,-0.24764397740364075,-0.32561591267585754,-0.3498157560825348,-0.24437110126018524,-0.3381209671497345,-0.39819422364234924,-0.4262579679489136,0.0,-0.2989227771759033,-0.5237300395965576,-0.7011926174163818,-0.8048125505447388,-0.07254185527563095,-0.11494797468185425,-0.32685181498527527,-0.497275173664093,0.09870553016662598,-0.02213197387754917,-0.2889655828475952,-0.4523574411869049,0.18512305617332458,0.049631740897893906,-0.2099025845527649,-0.3841131031513214,0.19518744945526123,0.0911945328116417,-0.07988288253545761,-0.21562770009040833,0.0,-0.17781710624694824,-0.29255127906799316,-0.38983139395713806,-0.48640456795692444,-0.24343609809875488,-0.40939873456954956,-0.5346935987472534,-0.6135019063949585,-0.23443971574306488,-0.386725515127182,-0.46842271089553833,-0.530369222164154,-0.2421775907278061,-0.409316748380661,-0.4494788348674774,-0.4617707133293152,-0.26214173436164856,-0.3800964951515198,-0.3882163465023041,-0.38880258798599243
dataset\D\0059.png,D,1,0.0,0.1482466459274292,0.25748538970947266,0.21691182255744934,0.05605856701731682,0.11236618459224701,0.019979098811745644,-0.09071215987205505,-0.17838187515735626,-0.10377718508243561,-0.22306662797927856,-0.2851363718509674,-0.30833175778388977,-0.28142908215522766,-0.4002903401851654,-0.4327700138092041,-0.4346930980682373,-0.4075562059879303,-0.5151448845863342,-0.5613757371902466,-0.5731878280639648,0.0,-0.3107919991016388,-0.5847387313842773,-0.808441162109375,-0.8624830842018127,-0.057160474359989166,-0.27117642760276794,-0.5790944695472717,-0.8251014947891235,0.08769932389259338,-0.14993281662464142,-0.49654045701026917,-0.7560632228851318,0.13751691579818726,-0.0996716171503067,-0.41761815547943115,-0.6674014925956726,0.09453699737787247,-0.04030260071158409,-0.2105245739221573,-0.3624216318130493,0.0,-0.23013179004192352,-0.3943084478378296,-0.5288538932800293,-0.6688671112060547,-0.382316917181015,-0.5982652902603149,-0.7652950882911682,-0.8703944087028503,-0.36531728506088257,-0.5582696795463562,-0.6639837622642517,-0.7476963400840759,-0.36179906129837036,-0.5657395720481873,-0.6236863732337952,-0.6498872637748718,-0.3725680708885193,-0.5159210562705994,-0.528975784778595,-0.5367797017097473
dataset\D\0060.png,D,1,0.0,0.13730508089065552,0.30322861671447754,0.35748034715652466,0.2913695275783539,0.3705955743789673,0.23263350129127502,0.08418663591146469,-0.008838887326419353,0.18371261656284332,0.06946984678506851,-0.04330385476350784,-0.11113467812538147,-0.0037011653184890747,-0.10383372008800507,-0.18891176581382751,-0.2279844582080841,-0.16406938433647156,-0.24534021317958832,-0.3092029392719269,-0.32444339990615845,0.0,-0.21204708516597748,-0.38180842995643616,-0.5067585706710815,-0.5480465292930603,0.18811732530593872,0.05668573081493378,-0.20491249859333038,-0.4137418568134308,0.3739267885684967,0.23517660796642303,-0.09476371854543686,-0.34957143664360046,0.4519534409046173,0.2947081923484802,-0.023763101547956467,-0.2753886282444,0.44890540838241577,0.3775778114795685,0.17223972082138062,-0.022918246686458588,0.0,-0.22772562503814697,-0.41467782855033875,-0.576240599155426,-0.7322326302528381,-0.3663625419139862,-0.5796287655830383,-0.7185825705528259,-0.800126314163208,-0.363387793302536,-0.5922572016716003,-0.6816680431365967,-0.7225619554519653,-0.3764396607875824,-0.6006176471710205,-0.6236969232559204,-0.6034910678863525,-0.40483906865119934,-0.5672430992126465,-0.5692925453186035,-0.5471518039703369
dataset\D\0062.png,D,1,0.0,0.11210852861404419,0.22236542403697968,0.26104041934013367,0.28415030241012573,0.3131225109100342,0.32119208574295044,0.29044097661972046,0.24884968996047974,0.18942677974700928,0.13406704366207123,0.13709628582000732,0.09493144601583481,0.06672999262809753,-0.032327089458703995,-0.015257968567311764,-0.042229074984788895,-0.03862026333808899,-0.0713384747505188,-0.11060627549886703,-0.1810837835073471,0.0,0.12923213839530945,0.3686576783657074,0.49071842432022095,0.4788585901260376,0.7666171789169312,1.0,0.9081637859344482,0.7206941246986389,0.6546489000320435,0.8641213178634644,0.7950366139411926,0.6353195309638977,0.49904268980026245,0.5665604472160339,0.36699649691581726,0.13352671265602112,0.2707759737968445,0.33743247389793396,0.2863810658454895,0.23038628697395325,0.0,-0.40545400977134705,-0.755675196647644,-1.0531030893325806,-1.352198600769043,-0.86496901512146,-1.3731120824813843,-1.7148549556732178,-1.9194813966751099,-0.8659089803695679,-1.4631558656692505,-1.8261113166809082,-2.0432441234588623,-0.8826278448104858,-1.4055824279785156,-1.6834245920181274,-1.8212934732437134,-0.9137870073318481,-1.3000011444091797,-1.5075603723526,-1.6382473707199097
dataset\D\0063.png,D,1,0.0,0.12397153675556183,0.23080842196941376,0.2402329295873642,0.14726001024246216,0.15714846551418304,0.15976038575172424,0.1052054837346077,0.06822917610406876,0.02805997245013714,-0.028980275616049767,-0.08046609908342361,-0.0789756253361702,-0.08363461494445801,-0.14458917081356049,-0.1703994870185852,-0.14845490455627441,-0.1681622415781021,-0.2223799228668213,-0.2613702118396759,-0.2574896216392517,0.0,-0.09976502507925034,0.00110643042717129,0.08461109548807144,0.1817125529050827,0.559216320514679,0.8259133100509644,0.7402151823043823,0.5505166053771973,0.6073135733604431,0.9002349972724915,0.7689486145973206,0.5817785263061523,0.6125837564468384,0.8651769161224365,0.7174423336982727,0.4899179935455322,0.5855409502983093,0.796655535697937,0.7053468227386475,0.5135602951049805,0.0,-0.2673724293708801,-0.4473434090614319,-0.5973179936408997,-0.7482486367225647,-0.3653979003429413,-0.5994197130203247,-0.7730000615119934,-0.8698862195014954,-0.32399532198905945,-0.5809016823768616,-0.7576010227203369,-0.8529540300369263,-0.30354899168014526,-0.5315423607826233,-0.6647943258285522,-0.7221553921699524,-0.2982591986656189,-0.4686233699321747,-0.5542647242546082,-0.5968948006629944
dataset\D\0066.png,D,1,0.0,0.17332273721694946,0.25805559754371643,0.21427910029888153,0.11814093589782715,0.20197749137878418,0.18075092136859894,0.14869549870491028,0.11516966670751572,0.07017584145069122,0.07807326316833496,0.06515771150588989,0.05950748920440674,-0.05299435555934906,-0.03607414662837982,-0.03261605650186539,-0.02854168601334095,-0.15300244092941284,-0.13250698149204254,-0.11190606653690338,-0.08726593852043152,0.0,-0.23836445808410645,-0.5808565020561218,-0.8429044485092163,-0.9758812189102173,-0.32773876190185547,-0.677142858505249,-0.8375166654586792,-0.9066638350486755,-0.29754623770713806,-0.7302889227867126,-0.9316571950912476,-1.0,-0.29864758253097534,-0.7176856398582458,-0.8459407687187195,-0.8572288751602173,-0.3189016878604889,-0.6527405977249146,-0.761329710483551,-0.777925431728363,0.0,-0.13467678427696228,-0.2822420597076416,-0.4098266065120697,-0.5469121336936951,-0.39553889632225037,-0.5504705309867859,-0.6555871963500977,-0.7264710068702698,-0.3918573558330536,-0.5239799618721008,-0.5642285943031311,-0.6019646525382996,-0.3812881410121918,-0.4872887134552002,-0.4731518030166626,-0.4685434401035309,-0.3799346387386322,-0.4571818709373474,-0.4360281527042389,-0.421858549118042
dataset\D\0076.png,D,1,0.0,0.14540620148181915,0.25233638286590576,0.28759267926216125,0.23683340847492218,0.15572614967823029,0.1374109834432602,0.07689226418733597,0.036634139716625214,0.021545996889472008,-0.024006320163607597,-0.07606261223554611,-0.08416224271059036,-0.08881495147943497,-0.16245713829994202,-0.22482608258724213,-0.23293229937553406,-0.1736011654138565,-0.24298222362995148,-0.28954175114631653,-0.29327255487442017,0.0,-0.0510721318423748,0.056822773069143295,0.16744454205036163,0.27180182933807373,0.5641408562660217,0.844309389591217,0.7328699231147766,0.5579825043678284,0.6034632325172424,0.9489278793334961,0.9205922484397888,0.8350332975387573,0.569368302822113,0.9133985638618469,0.9342432618141174,0.8724961876869202,0.48180562257766724,0.6998474597930908,0.6242671608924866,0.4843055009841919,0.0,-0.19132019579410553,-0.3240671157836914,-0.4327513873577118,-0.5438380837440491,-0.269716739654541,-0.4383549988269806,-0.5750235915184021,-0.6561626195907593,-0.24314722418785095,-0.40394121408462524,-0.5360294580459595,-0.6180574297904968,-0.22970496118068695,-0.3714907467365265,-0.4711838960647583,-0.5287191867828369,-0.22683125734329224,-0.350129097700119,-0.4076116979122162,-0.4391999840736389
